"","quad","year","trackID","Group","Grazing","area.t0","logsize","survives","area.t1"
"2225","q23",38,37,NA,NA,NA,NA,0,NA
"2226","q23",38,36,"lb1","No",62.37199,4.13311629639427,1,125.5752
"2227","q23",38,25,NA,NA,NA,NA,1,NA
"2228","q23",38,25,NA,NA,NA,NA,0,NA
"2229","q23",38,24,"lb1","No",33.04292,3.49780732247167,1,10.40944
"2230","q23",38,25,"lb1","No",109.82351,4.69887462273134,1,165.754264
"2231","q23",38,22,"lb1","No",34.38317,3.53756720047432,1,66.56788
"2232","q23",39,26,"lb1","No",118.7659,4.77715432868849,1,16.300347
"2233","q23",39,8,NA,NA,NA,NA,0,NA
"2234","q23",39,8,"lb1","No",193.872997,5.26720329004424,1,149.201061
"2235","q23",39,8,NA,NA,NA,NA,1,NA
"2236","q23",39,8,NA,NA,NA,NA,1,NA
"2237","q23",39,11,"lb1","No",162.802756,5.09253938217208,1,155.509896
"2238","q23",39,8,NA,NA,NA,NA,0,NA
"2239","q23",39,11,NA,NA,NA,NA,1,NA
"2240","q23",39,10,"lb1","No",49.027017,3.89237151351044,0,13.498572
"2241","q23",39,10,NA,NA,NA,NA,0,NA
"2242","q23",39,8,NA,NA,NA,NA,1,NA
"2243","q23",39,14,"lb1","No",167.253901,5.11951302310105,0,162.3899
"2244","q23",39,10,NA,NA,NA,NA,1,NA
"2245","q23",39,12,"lb1","No",50.490968,3.92179446880033,1,2.215703
"2246","q23",39,14,NA,NA,NA,NA,1,NA
"2247","q23",39,7,"lb1","No",16.191925,2.78451266117733,1,26.47807
"2248","q23",39,14,NA,NA,NA,NA,0,NA
"2249","q23",39,11,NA,NA,NA,NA,1,NA
"2250","q23",39,7,NA,NA,NA,NA,0,NA
"2251","q23",39,14,NA,NA,NA,NA,1,NA
"2252","q23",39,12,NA,NA,NA,NA,0,NA
"2253","q23",39,12,NA,NA,NA,NA,0,NA
"2254","q23",39,14,NA,NA,NA,NA,0,NA
"2255","q23",39,20,NA,NA,NA,NA,1,NA
"2256","q23",39,20,NA,NA,NA,NA,0,NA
"2257","q23",39,20,NA,NA,NA,NA,1,NA
"2258","q23",39,18,"lb1","No",22.261705,3.10286793770303,0,22.436275
"2259","q23",39,20,NA,NA,NA,NA,0,NA
"2260","q23",39,20,"lb1","No",107.578596,4.67822170600701,0,149.16788
"2261","q23",39,20,NA,NA,NA,NA,0,NA
"2262","q23",39,18,NA,NA,NA,NA,1,NA
"2263","q23",39,18,NA,NA,NA,NA,0,NA
"2264","q23",39,20,NA,NA,NA,NA,1,NA
"2265","q23",39,20,NA,NA,NA,NA,1,NA
"2266","q23",39,36,"lb1","No",125.5752,4.83290478230854,1,70.406997
"2267","q23",39,25,NA,NA,NA,NA,0,NA
"2268","q23",39,24,"lb1","No",10.40944,2.34271308675147,1,22.487674
"2269","q23",39,25,"lb1","No",165.754264,5.11050635422527,1,125.48878
"2270","q23",39,25,NA,NA,NA,NA,0,NA
"2271","q23",39,25,NA,NA,NA,NA,1,NA
"2272","q23",39,25,NA,NA,NA,NA,0,NA
"2273","q23",39,23,"lb1","No",78.58364,4.36416353527687,1,50.64895
"2274","q23",39,38,"lb1","No",10.86778,2.38580244844423,1,23.760498
"2275","q23",39,22,NA,NA,NA,NA,0,NA
"2276","q23",39,22,"lb1","No",66.56788,4.19822217892856,1,9.58994
"2277","q23",39,39,NA,NA,NA,NA,0,NA
"2278","q23",40,26,"lb1","No",16.300347,2.79118639592968,1,28.326745
"2279","q23",40,26,NA,NA,NA,NA,0,NA
"2280","q23",40,11,"lb1","No",155.509896,5.04670936946574,0,326.97488
"2281","q23",40,8,NA,NA,NA,NA,0,NA
"2282","q23",40,11,NA,NA,NA,NA,1,NA
"2283","q23",40,26,NA,NA,NA,NA,1,NA
"2284","q23",40,8,NA,NA,NA,NA,1,NA
"2285","q23",40,8,"lb1","No",149.201061,5.00529479900443,1,243.996341
"2286","q23",40,11,NA,NA,NA,NA,0,NA
"2287","q23",40,11,NA,NA,NA,NA,1,NA
"2288","q23",40,8,NA,NA,NA,NA,0,NA
"2289","q23",40,11,NA,NA,NA,NA,1,NA
"2290","q23",40,11,NA,NA,NA,NA,1,NA
"2291","q23",40,11,NA,NA,NA,NA,0,NA
"2292","q23",40,8,NA,NA,NA,NA,0,NA
"2293","q23",40,8,NA,NA,NA,NA,0,NA
"2294","q23",40,11,NA,NA,NA,NA,0,NA
"2295","q23",40,14,NA,NA,NA,NA,0,NA
"2296","q23",40,11,NA,NA,NA,NA,0,NA
"2297","q23",40,8,NA,NA,NA,NA,0,NA
"2298","q23",40,10,"lb1","No",13.498572,2.60258390207174,0,53.95531
"2299","q23",40,11,NA,NA,NA,NA,0,NA
"2300","q23",40,8,NA,NA,NA,NA,0,NA
"2301","q23",40,11,NA,NA,NA,NA,1,NA
"2302","q23",40,11,NA,NA,NA,NA,0,NA
"2303","q23",40,14,"lb1","No",162.3899,5.09000023367534,1,317.70994
"2304","q23",40,10,NA,NA,NA,NA,1,NA
"2305","q23",40,11,NA,NA,NA,NA,0,NA
"2306","q23",40,12,"lb1","No",2.215703,0.79556973463209,1,34.59857
"2307","q23",40,8,NA,NA,NA,NA,1,NA
"2308","q23",40,7,NA,NA,NA,NA,0,NA
"2309","q23",40,11,NA,NA,NA,NA,0,NA
"2310","q23",40,14,NA,NA,NA,NA,1,NA
"2311","q23",40,14,NA,NA,NA,NA,0,NA
"2312","q23",40,20,NA,NA,NA,NA,0,NA
"2313","q23",40,20,NA,NA,NA,NA,0,NA
"2314","q23",40,20,NA,NA,NA,NA,1,NA
"2315","q23",40,18,NA,NA,NA,NA,1,NA
"2316","q23",40,20,NA,NA,NA,NA,0,NA
"2317","q23",40,18,"lb1","No",22.436275,3.1106790686578,0,153.83621
"2318","q23",40,20,NA,NA,NA,NA,0,NA
"2319","q23",40,20,"lb1","No",149.16788,5.00507238309193,0,418.5995
"2320","q23",40,18,NA,NA,NA,NA,1,NA
"2321","q23",40,20,NA,NA,NA,NA,0,NA
"2322","q23",40,36,NA,NA,NA,NA,1,NA
"2323","q23",40,36,"lb1","No",70.406997,4.25429264742976,1,198.79869
"2324","q23",40,25,NA,NA,NA,NA,0,NA
"2325","q23",40,24,NA,NA,NA,NA,0,NA
"2326","q23",40,36,NA,NA,NA,NA,0,NA
"2327","q23",40,36,NA,NA,NA,NA,0,NA
"2328","q23",40,25,NA,NA,NA,NA,0,NA
"2329","q23",40,25,NA,NA,NA,NA,0,NA
"2330","q23",40,23,NA,NA,NA,NA,0,NA
"2331","q23",40,24,"lb1","No",22.487674,3.11296733687873,1,44.080664
"2332","q23",40,25,NA,NA,NA,NA,0,NA
"2333","q23",40,38,NA,NA,NA,NA,1,NA
"2334","q23",40,25,NA,NA,NA,NA,0,NA
"2335","q23",40,25,NA,NA,NA,NA,0,NA
"2336","q23",40,23,NA,NA,NA,NA,0,NA
"2337","q23",40,25,"lb1","No",125.48878,4.83221635218477,1,134.9603807
"2338","q23",40,25,NA,NA,NA,NA,1,NA
"2339","q23",40,22,NA,NA,NA,NA,0,NA
"2340","q23",40,38,"lb1","No",23.760498,3.16802445387075,0,103.88393
"2341","q23",41,26,"lb1","No",28.326745,3.34380641137129,1,23.88725
"2342","q23",41,40,NA,NA,NA,NA,0,NA
"2343","q23",41,11,"lb1","No",326.97488,5.78988334837461,1,649.39789
"2344","q23",41,8,"lb1","No",243.996341,5.49715322927912,1,313.633223
"2345","q23",41,11,NA,NA,NA,NA,1,NA
"2346","q23",41,8,NA,NA,NA,NA,0,NA
"2347","q23",41,26,NA,NA,NA,NA,0,NA
"2348","q23",41,11,NA,NA,NA,NA,0,NA
"2349","q23",41,11,NA,NA,NA,NA,1,NA
"2350","q23",41,11,NA,NA,NA,NA,0,NA
"2351","q23",41,14,"lb1","No",317.70994,5.76113882816406,0,282.2611
"2352","q23",41,10,NA,NA,NA,NA,0,NA
"2353","q23",41,11,NA,NA,NA,NA,1,NA
"2354","q23",41,14,NA,NA,NA,NA,1,NA
"2355","q23",41,12,NA,NA,NA,NA,1,NA
"2356","q23",41,8,NA,NA,NA,NA,0,NA
"2357","q23",41,14,NA,NA,NA,NA,1,NA
"2358","q23",41,41,"lb1","No",25.9327,3.25550472062419,1,63.00745
"2359","q23",41,18,NA,NA,NA,NA,1,NA
"2360","q23",41,20,"lb1","No",418.5995,6.03691461555347,1,582.68067
"2361","q23",41,18,"lb1","No",153.83621,5.03588846499161,1,57.535261
"2362","q23",41,18,NA,NA,NA,NA,1,NA
"2363","q23",41,36,NA,NA,NA,NA,1,NA
"2364","q23",41,36,"lb1","No",198.79869,5.29229270466354,1,195.02168
"2365","q23",41,38,NA,NA,NA,NA,1,NA
"2366","q23",41,25,NA,NA,NA,NA,1,NA
"2367","q23",41,24,NA,NA,NA,NA,0,NA
"2368","q23",41,24,"lb1","No",44.080664,3.78602122825208,1,80.66206
"2369","q23",41,38,"lb1","No",103.88393,4.64327421819291,1,177.66305
"2370","q23",41,25,NA,NA,NA,NA,0,NA
"2371","q23",41,25,NA,NA,NA,NA,1,NA
"2372","q23",41,25,NA,NA,NA,NA,0,NA
"2373","q23",41,25,"lb1","No",134.9603807,4.90498125906954,0,231.16981
"2374","q23",41,25,NA,NA,NA,NA,0,NA
"2375","q23",42,26,"lb1","No",23.88725,3.17334484378687,1,52.536129
"2376","q23",42,11,"lb1","No",649.39789,6.4760456105104,0,473.714346
"2377","q23",42,11,NA,NA,NA,NA,1,NA
"2378","q23",42,8,NA,NA,NA,NA,1,NA
"2379","q23",42,8,"lb1","No",313.633223,5.74822422355371,0,488.764623
"2380","q23",42,11,NA,NA,NA,NA,1,NA
"2381","q23",42,11,NA,NA,NA,NA,1,NA
"2382","q23",42,14,NA,NA,NA,NA,0,NA
"2383","q23",42,8,NA,NA,NA,NA,0,NA
"2384","q23",42,11,NA,NA,NA,NA,1,NA
"2385","q23",42,41,"lb1","No",63.00745,4.14325297336834,1,40.161555
"2386","q23",42,14,NA,NA,NA,NA,0,NA
"2387","q23",42,18,"lb1","No",57.535261,4.0523979946343,1,58.273083
"2388","q23",42,20,NA,NA,NA,NA,1,NA
"2389","q23",42,20,NA,NA,NA,NA,1,NA
"2390","q23",42,20,NA,NA,NA,NA,0,NA
"2391","q23",42,36,NA,NA,NA,NA,1,NA
"2392","q23",42,18,NA,NA,NA,NA,0,NA
"2393","q23",42,38,NA,NA,NA,NA,1,NA
"2394","q23",42,20,NA,NA,NA,NA,1,NA
"2395","q23",42,25,NA,NA,NA,NA,1,NA
"2396","q23",42,18,NA,NA,NA,NA,0,NA
"2397","q23",42,24,"lb1","No",80.66206,4.39026832841987,1,45.11151
"2398","q23",42,20,NA,NA,NA,NA,0,NA
"2399","q23",42,38,"lb1","No",177.66305,5.17988877881774,1,127.219707
"2400","q23",42,20,"lb1","No",582.68067,6.36763930043936,0,610.996851
"2401","q23",42,36,"lb1","No",195.02168,5.27311073187095,1,190.8811
"2402","q23",42,25,NA,NA,NA,NA,0,NA
"2403","q23",42,25,"lb1","No",231.16981,5.44315254868719,0,241.03922
"2404","q23",43,26,"lb1","No",52.536129,3.96150110434477,1,94.29087
"2405","q23",43,42,NA,NA,NA,NA,0,NA
"2406","q23",43,43,"lb1","No",4.348202,1.46976242632149,1,6.580152
"2407","q23",43,26,NA,NA,NA,NA,0,NA
"2408","q23",43,44,"lb1","No",4.186366,1.43183305450648,1,30.016906
"2409","q23",43,8,NA,NA,NA,NA,0,NA
"2410","q23",43,26,NA,NA,NA,NA,0,NA
"2411","q23",43,8,NA,NA,NA,NA,0,NA
"2412","q23",43,8,"lb1","No",488.764623,6.19188103003359,1,1459.023
"2413","q23",43,11,"lb1","No",473.714346,6.16060449446163,0,22.5847
"2414","q23",43,11,NA,NA,NA,NA,1,NA
"2415","q23",43,11,NA,NA,NA,NA,0,NA
"2416","q23",43,11,NA,NA,NA,NA,0,NA
"2417","q23",43,20,NA,NA,NA,NA,1,NA
"2418","q23",43,12,NA,NA,NA,NA,0,NA
"2419","q23",43,11,NA,NA,NA,NA,0,NA
"2420","q23",43,41,NA,NA,NA,NA,0,NA
"2421","q23",43,41,"lb1","No",40.161555,3.69291019475339,1,74.41572
"2422","q23",43,11,NA,NA,NA,NA,0,NA
"2423","q23",43,11,NA,NA,NA,NA,0,NA
"2424","q23",43,18,NA,NA,NA,NA,1,NA
"2425","q23",43,18,NA,NA,NA,NA,0,NA
"2426","q23",43,18,NA,NA,NA,NA,0,NA
"2427","q23",43,20,"lb1","No",610.996851,6.41509180531216,0,560.469897
"2428","q23",43,18,"lb1","No",58.273083,4.06514028862785,0,69.90549
"2429","q23",43,36,NA,NA,NA,NA,1,NA
"2430","q23",43,38,NA,NA,NA,NA,0,NA
"2431","q23",43,25,NA,NA,NA,NA,1,NA
"2432","q23",43,38,"lb1","No",127.219707,4.84591556815101,1,111.80948
"2433","q23",43,38,NA,NA,NA,NA,0,NA
"2434","q23",43,25,NA,NA,NA,NA,0,NA
"2435","q23",43,24,"lb1","No",45.11151,3.80913742459095,1,84.548315
"2436","q23",43,25,NA,NA,NA,NA,0,NA
"2437","q23",43,45,"lb1","No",63.50736,4.15115580469393,1,32.37993
"2438","q23",43,36,"lb1","No",190.8811,5.2516507211159,0,57.155431
"2439","q23",43,25,"lb1","No",241.03922,5.48495965883938,0,553.615095
"2440","q23",44,26,"lb1","No",94.29087,4.54638436628834,1,50.554175
"2441","q23",44,46,NA,NA,NA,NA,0,NA
"2442","q23",44,44,"lb1","No",30.016906,3.40176075627021,1,21.976369
"2443","q23",44,43,NA,NA,NA,NA,0,NA
"2444","q23",44,44,NA,NA,NA,NA,0,NA
"2445","q23",44,11,NA,NA,NA,NA,0,NA
"2446","q23",44,8,"lb1","No",1459.023,7.2855223126206,1,934.341984
"2447","q23",44,47,NA,NA,NA,NA,0,NA
"2448","q23",44,48,"lb1","No",12.49234,2.52511565646959,1,19.65626
"2449","q23",44,20,NA,NA,NA,NA,1,NA
"2450","q23",44,20,NA,NA,NA,NA,0,NA
"2451","q23",44,41,"lb1","No",74.41572,4.30966720984297,1,52.89964
"2452","q23",44,18,"lb1","No",69.90549,4.24714418692813,1,34.519025
"2453","q23",44,49,NA,NA,NA,NA,0,NA
"2454","q23",44,20,"lb1","No",560.469897,6.32877553366582,1,364.194352
"2455","q23",44,20,NA,NA,NA,NA,1,NA
"2456","q23",44,20,NA,NA,NA,NA,1,NA
"2457","q23",44,36,NA,NA,NA,NA,1,NA
"2458","q23",44,20,NA,NA,NA,NA,1,NA
"2459","q23",44,36,NA,NA,NA,NA,0,NA
"2460","q23",44,25,NA,NA,NA,NA,1,NA
"2461","q23",44,38,"lb1","No",111.80948,4.71679635140166,1,66.30871
"2462","q23",44,36,NA,NA,NA,NA,0,NA
"2463","q23",44,20,NA,NA,NA,NA,0,NA
"2464","q23",44,38,NA,NA,NA,NA,0,NA
"2465","q23",44,24,NA,NA,NA,NA,0,NA
"2466","q23",44,24,NA,NA,NA,NA,0,NA
"2467","q23",44,45,NA,NA,NA,NA,1,NA
"2468","q23",44,45,"lb1","No",32.37993,3.47753878641886,1,11.21845
"2469","q23",44,38,NA,NA,NA,NA,0,NA
"2470","q23",44,25,"lb1","No",553.615095,6.31646967091149,0,179.201665
"2471","q23",45,44,"lb1","No",21.976369,3.08996773969678,0,22.26752
"2472","q23",45,44,NA,NA,NA,NA,1,NA
"2473","q23",45,26,"lb1","No",50.554175,3.92304553354956,1,42.061343
"2474","q23",45,26,NA,NA,NA,NA,0,NA
"2475","q23",45,26,NA,NA,NA,NA,0,NA
"2476","q23",45,8,NA,NA,NA,NA,1,NA
"2477","q23",45,8,NA,NA,NA,NA,1,NA
"2478","q23",45,26,NA,NA,NA,NA,1,NA
"2479","q23",45,8,NA,NA,NA,NA,1,NA
"2480","q23",45,8,NA,NA,NA,NA,1,NA
"2481","q23",45,8,NA,NA,NA,NA,0,NA
"2482","q23",45,8,NA,NA,NA,NA,1,NA
"2483","q23",45,8,NA,NA,NA,NA,0,NA
"2484","q23",45,8,NA,NA,NA,NA,0,NA
"2485","q23",45,8,NA,NA,NA,NA,0,NA
"2486","q23",45,8,NA,NA,NA,NA,1,NA
"2487","q23",45,8,NA,NA,NA,NA,0,NA
"2488","q23",45,8,NA,NA,NA,NA,1,NA
"2489","q23",45,8,NA,NA,NA,NA,1,NA
"2490","q23",45,48,"lb1","No",19.65626,2.97839586264462,1,27.66208
"2491","q23",45,8,NA,NA,NA,NA,0,NA
"2492","q23",45,8,NA,NA,NA,NA,0,NA
"2493","q23",45,8,NA,NA,NA,NA,0,NA
"2494","q23",45,8,NA,NA,NA,NA,1,NA
"2495","q23",45,8,NA,NA,NA,NA,1,NA
"2496","q23",45,8,NA,NA,NA,NA,0,NA
"2497","q23",45,8,NA,NA,NA,NA,0,NA
"2498","q23",45,20,NA,NA,NA,NA,0,NA
"2499","q23",45,8,NA,NA,NA,NA,0,NA
"2500","q23",45,8,NA,NA,NA,NA,1,NA
"2501","q23",45,8,NA,NA,NA,NA,1,NA
"2502","q23",45,8,"lb1","No",934.341984,6.83984252110526,1,682.275921
"2503","q23",45,20,NA,NA,NA,NA,0,NA
"2504","q23",45,20,NA,NA,NA,NA,0,NA
"2505","q23",45,8,NA,NA,NA,NA,0,NA
"2506","q23",45,8,NA,NA,NA,NA,0,NA
"2507","q23",45,20,NA,NA,NA,NA,0,NA
"2508","q23",45,20,NA,NA,NA,NA,1,NA
"2509","q23",45,8,NA,NA,NA,NA,0,NA
"2510","q23",45,20,NA,NA,NA,NA,0,NA
"2511","q23",45,8,NA,NA,NA,NA,1,NA
"2512","q23",45,8,NA,NA,NA,NA,1,NA
"2513","q23",45,20,NA,NA,NA,NA,0,NA
"2514","q23",45,20,NA,NA,NA,NA,1,NA
"2515","q23",45,8,NA,NA,NA,NA,0,NA
"2516","q23",45,18,NA,NA,NA,NA,1,NA
"2517","q23",45,18,"lb1","No",34.519025,3.5415106213204,0,18.077068
"2518","q23",45,8,NA,NA,NA,NA,1,NA
"2519","q23",45,41,"lb1","No",52.89964,3.96839653354809,1,78.65087
"2520","q23",45,20,NA,NA,NA,NA,1,NA
"2521","q23",45,8,NA,NA,NA,NA,0,NA
"2522","q23",45,18,NA,NA,NA,NA,1,NA
"2523","q23",45,20,NA,NA,NA,NA,0,NA
"2524","q23",45,20,NA,NA,NA,NA,0,NA
"2525","q23",45,20,NA,NA,NA,NA,1,NA
"2526","q23",45,20,NA,NA,NA,NA,1,NA
"2527","q23",45,20,NA,NA,NA,NA,0,NA
"2528","q23",45,20,"lb1","No",364.194352,5.8976876592106,0,204.11832
"2529","q23",45,20,NA,NA,NA,NA,1,NA
"2530","q23",45,20,NA,NA,NA,NA,1,NA
"2531","q23",45,20,NA,NA,NA,NA,1,NA
"2532","q23",45,25,NA,NA,NA,NA,1,NA
"2533","q23",45,25,NA,NA,NA,NA,0,NA
"2534","q23",45,38,"lb1","No",66.30871,4.19432126111222,1,84.173351
"2535","q23",45,25,NA,NA,NA,NA,0,NA
"2536","q23",45,25,NA,NA,NA,NA,0,NA
"2537","q23",45,25,NA,NA,NA,NA,0,NA
"2538","q23",45,45,"lb1","No",11.21845,2.41755974438393,1,20.159038
"2539","q23",45,25,NA,NA,NA,NA,0,NA
"2540","q23",45,25,NA,NA,NA,NA,0,NA
"2541","q23",45,25,NA,NA,NA,NA,0,NA
"2542","q23",45,25,"lb1","No",179.201665,5.18851179179231,0,83.171593
"2543","q23",45,25,NA,NA,NA,NA,0,NA
"2544","q23",45,25,NA,NA,NA,NA,1,NA
"2545","q23",46,44,"lb1","No",22.26752,3.10312911449346,1,30.49259
"2546","q23",46,26,NA,NA,NA,NA,0,NA
"2547","q23",46,8,NA,NA,NA,NA,1,NA
"2548","q23",46,8,NA,NA,NA,NA,0,NA
"2549","q23",46,26,NA,NA,NA,NA,1,NA
"2550","q23",46,8,NA,NA,NA,NA,0,NA
"2551","q23",46,26,NA,NA,NA,NA,0,NA
"2552","q23",46,8,NA,NA,NA,NA,0,NA
"2553","q23",46,8,NA,NA,NA,NA,1,NA
"2554","q23",46,26,NA,NA,NA,NA,0,NA
"2555","q23",46,8,NA,NA,NA,NA,1,NA
"2556","q23",46,8,NA,NA,NA,NA,0,NA
"2557","q23",46,8,NA,NA,NA,NA,0,NA
"2558","q23",46,8,NA,NA,NA,NA,1,NA
"2559","q23",46,8,NA,NA,NA,NA,1,NA
"2560","q23",46,8,NA,NA,NA,NA,0,NA
"2561","q23",46,8,NA,NA,NA,NA,0,NA
"2562","q23",46,48,NA,NA,NA,NA,0,NA
"2563","q23",46,8,NA,NA,NA,NA,1,NA
"2564","q23",46,8,NA,NA,NA,NA,0,NA
"2565","q23",46,8,NA,NA,NA,NA,0,NA
"2566","q23",46,8,NA,NA,NA,NA,0,NA
"2567","q23",46,8,NA,NA,NA,NA,1,NA
"2568","q23",46,8,NA,NA,NA,NA,1,NA
"2569","q23",46,8,NA,NA,NA,NA,0,NA
"2570","q23",46,8,NA,NA,NA,NA,0,NA
"2571","q23",46,8,NA,NA,NA,NA,0,NA
"2572","q23",46,50,NA,NA,NA,NA,0,NA
"2573","q23",46,8,NA,NA,NA,NA,0,NA
"2574","q23",46,8,NA,NA,NA,NA,0,NA
"2575","q23",46,8,NA,NA,NA,NA,0,NA
"2576","q23",46,20,NA,NA,NA,NA,1,NA
"2577","q23",46,8,NA,NA,NA,NA,1,NA
"2578","q23",46,8,"lb1","No",682.275921,6.52543415227089,0,256.95928
"2579","q23",46,8,NA,NA,NA,NA,0,NA
"2580","q23",46,8,NA,NA,NA,NA,0,NA
"2581","q23",46,8,NA,NA,NA,NA,0,NA
"2582","q23",46,20,NA,NA,NA,NA,0,NA
"2583","q23",46,8,NA,NA,NA,NA,0,NA
"2584","q23",46,20,NA,NA,NA,NA,0,NA
"2585","q23",46,20,NA,NA,NA,NA,0,NA
"2586","q23",46,8,NA,NA,NA,NA,0,NA
"2587","q23",46,8,NA,NA,NA,NA,0,NA
"2588","q23",46,8,NA,NA,NA,NA,1,NA
"2589","q23",46,8,NA,NA,NA,NA,0,NA
"2590","q23",46,41,"lb1","No",78.65087,4.36501869110871,1,27.13824
"2591","q23",46,8,NA,NA,NA,NA,0,NA
"2592","q23",46,20,NA,NA,NA,NA,0,NA
"2593","q23",46,8,NA,NA,NA,NA,0,NA
"2594","q23",46,18,NA,NA,NA,NA,0,NA
"2595","q23",46,8,NA,NA,NA,NA,0,NA
"2596","q23",46,8,NA,NA,NA,NA,0,NA
"2597","q23",46,20,NA,NA,NA,NA,0,NA
"2598","q23",46,20,NA,NA,NA,NA,1,NA
"2599","q23",46,18,NA,NA,NA,NA,0,NA
"2600","q23",46,20,NA,NA,NA,NA,1,NA
"2601","q23",46,18,NA,NA,NA,NA,0,NA
"2602","q23",46,20,NA,NA,NA,NA,1,NA
"2603","q23",46,20,NA,NA,NA,NA,0,NA
"2604","q23",46,20,NA,NA,NA,NA,0,NA
"2605","q23",46,36,NA,NA,NA,NA,0,NA
"2606","q23",46,20,NA,NA,NA,NA,0,NA
"2607","q23",46,20,"lb1","No",204.11832,5.31869982570923,0,24.92356
"2608","q23",46,36,NA,NA,NA,NA,0,NA
"2609","q23",46,51,NA,NA,NA,NA,0,NA
"2610","q23",46,25,NA,NA,NA,NA,0,NA
"2611","q23",46,20,NA,NA,NA,NA,1,NA
"2612","q23",46,20,NA,NA,NA,NA,0,NA
"2613","q23",46,20,NA,NA,NA,NA,0,NA
"2614","q23",46,25,NA,NA,NA,NA,1,NA
"2615","q23",46,25,NA,NA,NA,NA,0,NA
"2616","q23",46,38,NA,NA,NA,NA,1,NA
"2617","q23",46,45,NA,NA,NA,NA,0,NA
"2618","q23",46,25,NA,NA,NA,NA,1,NA
"2619","q23",46,25,NA,NA,NA,NA,0,NA
"2620","q23",46,45,NA,NA,NA,NA,0,NA
"2621","q23",46,25,NA,NA,NA,NA,0,NA
"2622","q23",46,38,NA,NA,NA,NA,0,NA
"2623","q23",46,25,NA,NA,NA,NA,0,NA
"2624","q23",47,44,"lb1","No",30.49259,3.41748370327636,1,47.849041
"2625","q23",47,8,NA,NA,NA,NA,1,NA
"2626","q23",47,8,NA,NA,NA,NA,0,NA
"2627","q23",47,8,NA,NA,NA,NA,1,NA
"2628","q23",47,8,NA,NA,NA,NA,1,NA
"2629","q23",47,8,"lb1","No",256.95928,5.54891762876194,1,149.089275
"2630","q23",47,8,NA,NA,NA,NA,0,NA
"2631","q23",47,8,NA,NA,NA,NA,1,NA
"2632","q23",47,41,"lb1","No",27.13824,3.30094380337247,1,40.641895
"2633","q23",47,20,"lb1","No",24.92356,3.215813540859,1,157.284032
"2634","q23",48,44,"lb1","No",47.849041,3.86805107590084,1,3.375776
"2635","q23",48,8,NA,NA,NA,NA,0,NA
"2636","q23",48,44,NA,NA,NA,NA,0,NA
"2637","q23",48,52,NA,NA,NA,NA,0,NA
"2638","q23",48,26,"lb1","No",7.48538,2.012951784786,1,38.23074
"2639","q23",48,44,NA,NA,NA,NA,0,NA
"2640","q23",48,8,NA,NA,NA,NA,1,NA
"2641","q23",48,8,NA,NA,NA,NA,1,NA
"2642","q23",48,8,NA,NA,NA,NA,0,NA
"2643","q23",48,8,NA,NA,NA,NA,1,NA
"2644","q23",48,8,NA,NA,NA,NA,0,NA
"2645","q23",48,8,NA,NA,NA,NA,0,NA
"2646","q23",48,8,NA,NA,NA,NA,1,NA
"2647","q23",48,8,NA,NA,NA,NA,0,NA
"2648","q23",48,8,NA,NA,NA,NA,1,NA
"2649","q23",48,20,NA,NA,NA,NA,0,NA
"2650","q23",48,20,NA,NA,NA,NA,1,NA
"2651","q23",48,8,"lb1","No",149.089275,5.00454528759395,0,62.514624
"2652","q23",48,8,NA,NA,NA,NA,0,NA
"2653","q23",48,8,NA,NA,NA,NA,1,NA
"2654","q23",48,41,"lb1","No",40.641895,3.70479943112014,1,7.133982
"2655","q23",48,20,NA,NA,NA,NA,1,NA
"2656","q23",48,8,NA,NA,NA,NA,1,NA
"2657","q23",48,41,NA,NA,NA,NA,0,NA
"2658","q23",48,41,NA,NA,NA,NA,0,NA
"2659","q23",48,20,NA,NA,NA,NA,1,NA
"2660","q23",48,20,NA,NA,NA,NA,0,NA
"2661","q23",48,53,NA,NA,NA,NA,0,NA
"2662","q23",48,20,NA,NA,NA,NA,0,NA
"2663","q23",48,38,NA,NA,NA,NA,0,NA
"2664","q23",48,20,NA,NA,NA,NA,1,NA
"2665","q23",48,25,NA,NA,NA,NA,1,NA
"2666","q23",48,25,NA,NA,NA,NA,1,NA
"2667","q23",48,25,NA,NA,NA,NA,0,NA
"2668","q23",48,20,NA,NA,NA,NA,0,NA
"2669","q23",48,20,NA,NA,NA,NA,1,NA
"2670","q23",48,25,NA,NA,NA,NA,0,NA
"2671","q23",48,20,"lb1","No",157.284032,5.05805329187901,0,42.860301
"2672","q23",49,44,"lb1","No",3.375776,1.2166252238215,1,2.170458
"2673","q23",49,26,"lb1","No",38.23074,3.64363990404727,1,28.661282
"2674","q23",49,8,NA,NA,NA,NA,1,NA
"2675","q23",49,8,NA,NA,NA,NA,1,NA
"2676","q23",49,8,"lb1","No",62.514624,4.13540051337237,0,33.0731848
"2677","q23",49,8,NA,NA,NA,NA,1,NA
"2678","q23",49,20,NA,NA,NA,NA,1,NA
"2679","q23",49,8,NA,NA,NA,NA,1,NA
"2680","q23",49,20,NA,NA,NA,NA,1,NA
"2681","q23",49,41,NA,NA,NA,NA,1,NA
"2682","q23",49,20,NA,NA,NA,NA,1,NA
"2683","q23",49,20,"lb1","No",42.860301,3.75794601288591,1,44.2864912
"2684","q23",50,26,"lb1","No",28.661282,3.35554715273248,1,3.420923
"2685","q23",50,44,"lb1","No",2.170458,0.774938205190193,1,6.56065
